two_theta,y_obs,y_calc,y_bkg,y_diff
6.47,9450,9494.69,9494.59,-44.691
6.48,9000,9508.21,9508.1,-508.206
6.49,9275,9521.71,9521.58,-246.707
6.5,9100,9535.19,9535.05,-435.195
6.51,9225,9548.67,9548.5,-323.669
6.52,8700,9562.13,9561.94,-862.132
6.53,9025,9575.58,9575.36,-550.584
6.54,9250,9589.03,9588.76,-339.027
6.55,9825,9602.46,9602.15,222.539
6.56,9875,9615.89,9615.52,259.113
6.57,10025,9629.31,9628.87,395.691
6.58,9100,9642.73,9642.2,-542.727
6.59,9350,9656.14,9655.52,-306.144
6.6,9250,9669.56,9668.82,-419.562
6.61,9625,9682.98,9682.11,-57.9838
6.62,9450,9696.41,9695.38,-246.412
6.63,8975,9709.85,9708.63,-734.849
6.64,9125,9723.3,9721.86,-598.299
6.65,9925,9736.76,9735.08,188.236
6.66,9725,9750.25,9748.29,-25.2488
6.67,9625,9763.76,9761.47,-138.756
6.68,9675,9777.29,9774.64,-102.289
6.69,10125,9790.85,9787.79,334.148
6.7,10125,9804.45,9800.93,320.552
6.71,10300,9818.08,9814.05,481.92
6.72,10250,9831.75,9827.15,418.249
6.73,9550,9845.46,9840.24,-295.464
6.74,9850,9859.22,9853.31,-9.21976
6.75,9600,9873.02,9866.36,-273.021
6.76,9350,9886.87,9879.4,-536.867
6.77,10450,9900.76,9892.42,549.241
6.78,9400,9914.7,9905.42,-514.696
6.79,9300,9928.68,9918.41,-628.676
6.8,9725,9942.7,9931.38,-217.696
6.81,9425,9956.75,9944.33,-531.752
6.82,9975,9970.84,9957.27,4.16038
6.83,9700,9984.95,9970.19,-284.953
6.84,10050,9999.08,9983.1,50.9157
6.85,9425,10013.2,9995.99,-588.226
6.86,10250,10027.4,10008.9,222.631
6.87,10175,10041.5,10021.7,133.497
6.88,9800,10055.6,10034.6,-255.618
6.89,9750,10069.7,10047.4,-319.702
6.9,10225,10083.7,10060.2,141.257
6.91,9750,10097.7,10073,-347.729
6.92,9850,10111.6,10085.8,-261.648
6.93,10100,10125.5,10098.5,-25.4882
6.94,10650,10139.2,10111.3,510.763
6.95,9875,10152.9,10124,-277.884
6.96,9725,10166.4,10136.7,-441.418
6.97,9750,10179.8,10149.4,-429.83
6.98,10000,10193.1,10162.1,-193.112
6.99,10225,10206.3,10174.7,18.744
7,10400,10219.3,10187.4,180.743
7.01,10025,10232.1,10200,-207.112
7.02,9425,10244.8,10212.6,-819.817
7.03,9000,10257.4,10225.2,-1257.37
7.04,9700,10269.8,10237.8,-569.778
7.05,10125,10282,10250.4,-157.038
7.06,10525,10294.2,10262.9,230.845
7.07,10925,10306.1,10275.4,618.865
7.08,9700,10318,10288,-617.985
7.09,9950,10329.7,10300.5,-379.712
7.1,10025,10341.3,10313,-316.326
7.11,10275,10352.8,10325.4,-77.8375
7.12,9875,10364.3,10337.9,-489.256
7.13,10275,10375.6,10350.3,-100.594
7.14,9450,10386.9,10362.7,-936.862
7.15,10250,10398.1,10375.1,-148.072
7.16,9950,10409.2,10387.5,-459.236
7.17,10850,10420.4,10399.9,429.635
7.18,10875,10431.5,10412.3,443.529
7.19,10425,10442.6,10424.6,-17.5629
7.2,9850,10453.7,10436.9,-603.652
7.21,9775,10464.7,10449.2,-689.746
7.22,10050,10475.9,10461.5,-425.854
7.23,10400,10487,10473.8,-86.9821
7.24,10150,10498.1,10486.1,-348.137
7.25,10175,10509.3,10498.3,-334.325
7.26,10100,10520.5,10510.6,-420.548
7.27,10850,10531.8,10522.8,318.19
7.28,10375,10543.1,10535,-168.115
7.29,8950,10554.5,10547.2,-1604.46
7.3,10375,10565.9,10559.3,-190.853
7.31,10825,10577.3,10571.5,247.713
7.32,11225,10588.8,10583.6,636.237
7.33,10675,10600.3,10595.7,74.719
7.34,10725,10611.8,10607.8,113.162
7.35,9800,10623.4,10619.9,-823.432
7.36,10325,10635.1,10632,-310.059
7.37,9725,10646.7,10644.1,-921.719
7.38,10825,10658.4,10656.1,166.594
7.39,10950,10670.1,10668.1,279.882
7.4,10000,10681.9,10680.1,-681.853
7.41,10575,10693.6,10692.1,-118.605
7.42,10150,10705.4,10704.1,-555.374
7.43,10650,10717.2,10716.1,-67.1547
7.44,10575,10728.9,10728,-153.945
7.45,11050,10740.7,10740,309.258
7.46,10850,10752.5,10751.9,97.456
7.47,9775,10764.3,10763.8,-989.348
7.48,10700,10776.2,10775.7,-76.1508
7.49,10675,10788,10787.6,-112.952
7.5,11100,10799.7,10799.4,300.251
7.51,10400,10811.5,10811.3,-411.54
7.52,10600,10823.3,10823.1,-223.325
7.53,10600,10835.1,10834.9,-235.101
7.54,10375,10846.9,10846.7,-471.868
7.55,10575,10858.6,10858.5,-283.624
7.56,10150,10870.4,10870.2,-720.369
7.57,10450,10882.1,10882,-432.103
7.58,10075,10893.8,10893.7,-818.824
7.59,11450,10905.5,10905.4,544.468
7.6,10725,10917.2,10917.1,-192.227
7.61,10600,10928.9,10928.8,-328.908
7.62,10375,10940.6,10940.5,-565.575
7.63,10675,10952.2,10952.2,-277.229
7.64,10900,10963.9,10963.8,-63.8672
7.65,12025,10975.5,10975.4,1049.51
7.66,10850,10987.1,10987,-137.101
7.67,11325,10998.7,10998.6,326.304
7.68,11250,11010.3,11010.2,239.724
7.69,11900,11021.8,11021.8,878.158
7.7,11650,11033.4,11033.3,616.607
7.71,11000,11044.9,11044.9,-44.9293
7.72,11850,11056.5,11056.4,793.549
7.73,10850,11068,11067.9,-217.958
7.74,11100,11079.5,11079.4,20.549
7.75,10300,11090.9,11090.9,-790.93
7.76,10650,11102.4,11102.3,-452.394
7.77,10700,11113.8,11113.8,-413.845
7.78,11175,11125.3,11125.2,49.7175
7.79,11075,11136.7,11136.6,-61.7066
7.8,11225,11148.1,11148,76.8819
7.81,11250,11159.5,11159.4,90.4828
7.82,10675,11170.9,11170.8,-495.905
7.83,11400,11182.3,11182.1,217.719
7.84,11225,11193.6,11193.5,31.3532
7.85,11250,11205,11204.8,44.997
7.86,11025,11216.4,11216.1,-191.351
7.87,10700,11227.7,11227.4,-527.69
7.88,10525,11239,11238.7,-714.024
7.89,11250,11250.4,11249.9,-0.35139
7.9,11150,11261.7,11261.2,-111.675
7.91,11100,11273,11272.4,-172.996
7.92,9925,11284.3,11283.6,-1359.32
7.93,11675,11295.6,11294.8,379.364
7.94,10450,11307,11306,-856.959
7.95,10150,11318.3,11317.2,-1168.28
7.96,10000,11329.6,11328.4,-1329.62
7.97,11950,11341,11339.5,609.047
7.98,11750,11352.3,11350.6,397.702
7.99,11175,11363.7,11361.8,-188.654
8,10950,11375,11372.9,-425.02
8.01,11325,11386.4,11383.9,-61.397
8.02,11450,11397.8,11395,52.2134
8.03,11000,11409.2,11406.1,-409.189
8.04,10525,11420.6,11417.1,-895.603
8.05,11225,11432,11428.1,-207.03
8.06,11375,11443.5,11439.2,-68.4674
8.07,10550,11454.9,11450.2,-904.914
8.08,10475,11466.4,11461.1,-991.369
8.09,10850,11477.8,11472.1,-627.828
8.1,11025,11489.3,11483.1,-464.289
8.11,11675,11500.7,11494,174.252
8.12,11975,11512.2,11504.9,462.799
8.13,11050,11523.6,11515.8,-473.643
8.14,11350,11535.1,11526.7,-185.069
8.15,10875,11546.5,11537.6,-671.474
8.16,10950,11557.9,11548.5,-607.852
8.17,11325,11569.2,11559.3,-244.197
8.18,11475,11580.5,11570.2,-105.504
8.19,11875,11591.8,11581,283.234
8.2,12100,11603,11591.8,497.022
8.21,10750,11614.1,11602.6,-864.134
8.22,11525,11625.2,11613.4,-100.229
8.23,10175,11636.3,11624.1,-1461.26
8.24,11325,11647.2,11634.9,-322.222
8.25,10675,11658.1,11645.6,-983.112
8.26,11450,11668.9,11656.3,-218.928
8.27,11600,11679.7,11667.1,-79.6681
8.28,12575,11690.3,11677.7,884.667
8.29,12100,11700.9,11688.4,399.077
8.3,11550,11711.4,11699.1,-161.44
8.31,11575,11721.9,11709.7,-146.885
8.32,11750,11732.3,11720.4,17.7368
8.33,11750,11742.6,11731,7.42251
8.34,10300,11752.8,11741.6,-1452.83
8.35,11575,11763,11752.2,-188.035
8.36,12175,11773.2,11762.8,401.812
8.37,11425,11783.3,11773.3,-358.3
8.38,11750,11793.4,11783.9,-43.3755
8.39,12125,11803.4,11794.4,321.579
8.4,11900,11813.4,11804.9,86.5573
8.41,12600,11823.4,11815.4,776.554
8.42,12150,11833.4,11825.9,316.563
8.43,12000,11843.4,11836.4,156.58
8.44,11925,11853.4,11846.9,71.5996
8.45,12225,11863.4,11857.3,361.618
8.46,11950,11873.4,11867.8,76.6315
8.47,12125,11883.4,11878.2,241.637
8.48,11875,11893.4,11888.6,-18.3674
8.49,11700,11903.4,11899,-203.384
8.5,11600,11913.4,11909.4,-313.414
8.51,11925,11923.5,11919.7,1.54222
8.52,12450,11933.5,11930.1,516.484
8.53,12150,11943.6,11940.4,206.413
8.54,12400,11953.7,11950.7,446.329
8.55,11750,11963.8,11961,-213.768
8.56,12225,11973.9,11971.3,251.126
8.57,11300,11984,11981.6,-683.989
8.58,12400,11994.1,11991.9,405.889
8.59,12175,12004.2,12002.1,170.763
8.6,11425,12014.4,12012.4,-589.366
8.61,11875,12024.5,12022.6,-149.496
8.62,11600,12034.6,12032.8,-434.623
8.63,11750,12044.7,12043,-294.748
8.64,12750,12054.9,12053.2,695.134
8.65,12625,12065,12063.3,560.023
8.66,12150,12075.1,12073.5,74.9202
8.67,12700,12085.2,12083.6,614.828
8.68,12175,12095.3,12093.8,79.748
8.69,12125,12105.3,12103.9,19.6805
