two_theta,y_obs,y_calc,y_bkg,y_diff
45.98,0.617396,0.629504,0.624878,-0.0121084
45.985,0.642205,0.629387,0.624777,0.0128184
45.99,0.657171,0.629269,0.624675,0.0279017
45.995,0.654056,0.629151,0.624574,0.0249046
46,0.643012,0.629034,0.624472,0.0139778
46.005,0.630443,0.628917,0.624371,0.00152634
46.01,0.617886,0.628799,0.624269,-0.0109129
46.015,0.593492,0.628682,0.624168,-0.0351903
46.02,0.585427,0.628565,0.624066,-0.0431378
46.025,0.580533,0.628448,0.623965,-0.047915
46.03,0.585247,0.628332,0.623864,-0.0430843
46.035,0.576445,0.628215,0.623762,-0.0517698
46.04,0.569386,0.628098,0.623661,-0.0587122
46.045,0.579515,0.627982,0.62356,-0.0484666
46.05,0.594564,0.627866,0.623458,-0.0333018
46.055,0.600322,0.627749,0.623357,-0.0274278
46.06,0.601099,0.627633,0.623256,-0.0265347
46.065,0.59887,0.627517,0.623155,-0.0286476
46.07,0.6049,0.627401,0.623054,-0.0225017
46.075,0.612389,0.627286,0.622952,-0.0148964
46.08,0.616122,0.62717,0.622851,-0.0110483
46.085,0.602651,0.627054,0.62275,-0.0244029
46.09,0.587512,0.626939,0.622649,-0.0394272
46.095,0.577102,0.626824,0.622548,-0.0497221
46.1,0.581827,0.626709,0.622447,-0.0448821
46.105,0.578202,0.626594,0.622346,-0.0483919
46.11,0.567499,0.626479,0.622245,-0.0589796
46.115,0.571205,0.626364,0.622144,-0.0551583
46.12,0.575296,0.626249,0.622043,-0.0509527
46.125,0.577068,0.626134,0.621942,-0.0490656
46.13,0.566801,0.626019,0.621841,-0.0592182
46.135,0.581966,0.625905,0.621741,-0.0439389
46.14,0.608831,0.62579,0.62164,-0.0169593
46.145,0.641752,0.625676,0.621539,0.0160764
46.15,0.645723,0.625562,0.621438,0.0201618
46.155,0.6251,0.625448,0.621337,-0.000347133
46.16,0.593923,0.625333,0.621237,-0.0314108
46.165,0.58023,0.625219,0.621136,-0.04499
46.17,0.577552,0.625106,0.621035,-0.0475537
46.175,0.585822,0.624992,0.620934,-0.0391699
46.18,0.584989,0.624878,0.620834,-0.0398889
46.185,0.574246,0.624765,0.620733,-0.0505184
46.19,0.573088,0.624651,0.620633,-0.0515633
46.195,0.581597,0.624538,0.620532,-0.0429411
46.2,0.579604,0.624424,0.620431,-0.0448204
46.205,0.585445,0.624311,0.620331,-0.0388664
46.21,0.586156,0.624198,0.62023,-0.0380421
46.215,0.587462,0.624085,0.62013,-0.0366227
46.22,0.588847,0.623972,0.620029,-0.035125
46.225,0.590814,0.623859,0.619929,-0.0330454
46.23,0.588043,0.623747,0.619828,-0.0357032
46.235,0.585495,0.623634,0.619728,-0.0381386
46.24,0.584272,0.623521,0.619628,-0.0392494
46.245,0.593048,0.623409,0.619527,-0.0303611
46.25,0.607538,0.623296,0.619427,-0.0157583
46.255,0.610293,0.623184,0.619327,-0.0128915
46.26,0.595978,0.623072,0.619226,-0.0270936
46.265,0.595775,0.62296,0.619126,-0.0271848
46.27,0.598159,0.622848,0.619026,-0.0246882
46.275,0.591545,0.622736,0.618926,-0.0311907
46.28,0.585863,0.622624,0.618826,-0.0367603
46.285,0.573727,0.622512,0.618725,-0.0487853
46.29,0.58622,0.6224,0.618625,-0.0361799
46.295,0.603376,0.622289,0.618525,-0.018913
46.3,0.608515,0.622177,0.618425,-0.0136625
46.305,0.60787,0.622066,0.618325,-0.0141957
46.31,0.609591,0.621954,0.618225,-0.0123636
46.315,0.597421,0.621843,0.618125,-0.0244224
46.32,0.603386,0.621732,0.618025,-0.0183457
46.325,0.591803,0.621621,0.617925,-0.0298176
46.33,0.589648,0.62151,0.617825,-0.0318617
46.335,0.575178,0.621399,0.617725,-0.0462203
46.34,0.583623,0.621288,0.617625,-0.0376652
46.345,0.597844,0.621177,0.617525,-0.0233327
46.35,0.608346,0.621066,0.617425,-0.0127199
46.355,0.605349,0.620956,0.617325,-0.0156066
46.36,0.597146,0.620845,0.617226,-0.0236995
46.365,0.588832,0.620735,0.617126,-0.0319028
46.37,0.584858,0.620624,0.617026,-0.0357666
46.375,0.57099,0.620514,0.616926,-0.0495234
46.38,0.574187,0.620404,0.616827,-0.0462166
46.385,0.570033,0.620293,0.616727,-0.0502604
46.39,0.574972,0.620183,0.616627,-0.0452111
46.395,0.577703,0.620073,0.616528,-0.04237
46.4,0.567562,0.619963,0.616428,-0.0524015
46.405,0.565917,0.619854,0.616328,-0.0539365
46.41,0.551746,0.619744,0.616229,-0.0679979
46.415,0.562531,0.619634,0.616129,-0.0571034
46.42,0.571166,0.619524,0.61603,-0.0483582
46.425,0.580308,0.619415,0.61593,-0.0391069
46.43,0.5828,0.619305,0.615831,-0.0365051
46.435,0.592189,0.619196,0.615731,-0.0270068
46.44,0.595408,0.619087,0.615632,-0.0236787
46.445,0.602324,0.618977,0.615532,-0.0166536
46.45,0.596994,0.618868,0.615433,-0.0218745
46.455,0.601249,0.618759,0.615334,-0.0175102
46.46,0.600612,0.61865,0.615234,-0.0180384
46.465,0.601919,0.618541,0.615135,-0.0166222
46.47,0.592719,0.618432,0.615036,-0.0257128
46.475,0.598224,0.618323,0.614936,-0.0200998
46.48,0.585836,0.618215,0.614837,-0.0323786
46.485,0.566549,0.618106,0.614738,-0.051557
46.49,0.553586,0.617997,0.614639,-0.0644114
46.495,0.544585,0.617889,0.614539,-0.0733033
46.5,0.552737,0.61778,0.61444,-0.0650431
46.505,0.560964,0.617672,0.614341,-0.0567075
46.51,0.578237,0.617564,0.614242,-0.0393263
46.515,0.579959,0.617455,0.614143,-0.0374967
46.52,0.566127,0.617347,0.614044,-0.05122
46.525,0.564,0.617239,0.613945,-0.0532386
46.53,0.572664,0.617131,0.613846,-0.0444668
46.535,0.597705,0.617023,0.613747,-0.0193183
46.54,0.603436,0.616915,0.613648,-0.0134792
46.545,0.608914,0.616807,0.613549,-0.00789327
46.55,0.608174,0.616699,0.61345,-0.00852541
46.555,0.604427,0.616592,0.613351,-0.0121649
46.56,0.591305,0.616484,0.613252,-0.0251788
46.565,0.581325,0.616376,0.613153,-0.0350518
46.57,0.585522,0.616269,0.613054,-0.0307469
46.575,0.590127,0.616161,0.612956,-0.0260344
46.58,0.596368,0.616054,0.612857,-0.0196865
46.585,0.58805,0.615947,0.612758,-0.0278968
46.59,0.602976,0.615839,0.612659,-0.0128634
46.595,0.60338,0.615732,0.612561,-0.0123523
46.6,0.610317,0.615625,0.612462,-0.00530863
46.605,0.597535,0.615518,0.612363,-0.0179834
46.61,0.589911,0.615411,0.612265,-0.0255
46.615,0.58938,0.615304,0.612166,-0.0259243
46.62,0.586658,0.615197,0.612067,-0.0285394
46.625,0.583623,0.615091,0.611969,-0.0314678
46.63,0.581862,0.614984,0.61187,-0.0331218
46.635,0.584769,0.614877,0.611772,-0.0301082
46.64,0.588852,0.61477,0.611673,-0.0259182
46.645,0.586241,0.614664,0.611575,-0.0284231
46.65,0.579675,0.614557,0.611476,-0.0348827
46.655,0.57496,0.614451,0.611378,-0.0394906
46.66,0.572842,0.614345,0.611279,-0.0415025
46.665,0.57546,0.614238,0.611181,-0.0387779
46.67,0.586425,0.614132,0.611083,-0.0277076
46.675,0.596485,0.614026,0.610984,-0.0175406
46.68,0.603328,0.61392,0.610886,-0.010592
46.685,0.598092,0.613814,0.610788,-0.0157214
46.69,0.596794,0.613708,0.610689,-0.0169136
46.695,0.598638,0.613602,0.610591,-0.0149634
46.7,0.600181,0.613496,0.610493,-0.0133146
46.705,0.597282,0.61339,0.610395,-0.0161083
46.71,0.587028,0.613284,0.610296,-0.0262562
46.715,0.593082,0.613179,0.610198,-0.0200967
46.72,0.60127,0.613073,0.6101,-0.0118027
46.725,0.622152,0.612968,0.610002,0.00918411
46.73,0.628883,0.612862,0.609904,0.0160213
46.735,0.614624,0.612757,0.609806,0.00186759
46.74,0.592706,0.612651,0.609708,-0.0199451
46.745,0.580651,0.612546,0.60961,-0.0318949
46.75,0.576701,0.612441,0.609512,-0.0357396
46.755,0.600707,0.612335,0.609414,-0.0116284
46.76,0.608072,0.61223,0.609316,-0.00415817
46.765,0.613203,0.612125,0.609218,0.00107763
46.77,0.611334,0.61202,0.60912,-0.000686085
46.775,0.602448,0.611915,0.609022,-0.0094668
46.78,0.597717,0.61181,0.608924,-0.0140935
46.785,0.574924,0.611705,0.608827,-0.0367809
46.79,0.557995,0.611601,0.608729,-0.0536058
46.795,0.547624,0.611496,0.608631,-0.0638718
46.8,0.563925,0.611391,0.608533,-0.0474665
46.805,0.584728,0.611286,0.608436,-0.0265581
46.81,0.59446,0.611182,0.608338,-0.016722
46.815,0.593476,0.611077,0.60824,-0.017601
46.82,0.594068,0.610973,0.608143,-0.0169049
46.825,0.596735,0.610868,0.608045,-0.014133
46.83,0.599999,0.610764,0.607947,-0.0107656
46.835,0.593891,0.61066,0.60785,-0.0167693
46.84,0.587814,0.610556,0.607752,-0.0227419
46.845,0.592775,0.610451,0.607655,-0.0176765
46.85,0.595549,0.610347,0.607557,-0.014798
46.855,0.594253,0.610243,0.60746,-0.0159904
46.86,0.592264,0.610139,0.607362,-0.017875
46.865,0.590884,0.610035,0.607265,-0.0191511
46.87,0.594474,0.609931,0.607167,-0.0154575
46.875,0.595692,0.609827,0.60707,-0.0141354
46.88,0.59695,0.609724,0.606972,-0.0127735
46.885,0.599918,0.60962,0.606875,-0.00970175
46.89,0.602193,0.609516,0.606778,-0.00732271
46.895,0.595085,0.609412,0.60668,-0.0143275
46.9,0.587399,0.609309,0.606583,-0.0219103
46.905,0.581124,0.609205,0.606486,-0.0280813
46.91,0.575048,0.609102,0.606389,-0.0340542
46.915,0.572675,0.608998,0.606291,-0.036323
46.92,0.594747,0.608895,0.606194,-0.0141481
46.925,0.610992,0.608792,0.606097,0.00220067
46.93,0.61426,0.608688,0.606,0.00557155
46.935,0.619437,0.608585,0.605903,0.0108517
46.94,0.606566,0.608482,0.605806,-0.00191561
46.945,0.596979,0.608379,0.605709,-0.0113999
46.95,0.591379,0.608276,0.605612,-0.0168964
46.955,0.586138,0.608173,0.605515,-0.0220344
46.96,0.596818,0.60807,0.605418,-0.0112514
46.965,0.611065,0.607967,0.605321,0.00309761
46.97,0.611326,0.607864,0.605224,0.00346228
46.975,0.612589,0.607761,0.605127,0.00482718
46.98,0.617117,0.607659,0.60503,0.00945855
46.985,0.625739,0.607556,0.604933,0.018183
46.99,0.62764,0.607453,0.604836,0.0201863
46.995,0.642252,0.607351,0.604739,0.0349016
47,0.640621,0.607248,0.604642,0.0333731
47.005,0.644002,0.607146,0.604546,0.0368564
47.01,0.62805,0.607043,0.604449,0.0210065
47.015,0.610115,0.606941,0.604352,0.00317451
47.02,0.598288,0.606838,0.604255,-0.00855049
47.025,0.600082,0.606736,0.604159,-0.00665415
47.03,0.605051,0.606634,0.604062,-0.00158294
47.035,0.605096,0.606532,0.603965,-0.00143599
47.04,0.613029,0.60643,0.603869,0.00659933
47.045,0.613725,0.606327,0.603772,0.00739754
47.05,0.614792,0.606225,0.603676,0.00856624
47.055,0.604994,0.606123,0.603579,-0.00112975
47.06,0.601078,0.606021,0.603483,-0.00494353
47.065,0.599923,0.60592,0.603386,-0.00599628
47.07,0.602526,0.605818,0.60329,-0.00329148
47.075,0.58771,0.605716,0.603193,-0.018006
47.08,0.575775,0.605614,0.603097,-0.0298395
47.085,0.585992,0.605512,0.603,-0.0195201
47.09,0.596747,0.605411,0.602904,-0.00866398
47.095,0.599366,0.605309,0.602808,-0.00594282
47.1,0.581878,0.605208,0.602711,-0.0233299
47.105,0.568379,0.605106,0.602615,-0.0367267
47.11,0.582659,0.605005,0.602519,-0.0223454
47.115,0.605311,0.604903,0.602422,0.000408108
47.12,0.612687,0.604802,0.602326,0.00788512
47.125,0.592539,0.604701,0.60223,-0.0121619
47.13,0.577313,0.604599,0.602134,-0.0272863
47.135,0.56475,0.604498,0.602038,-0.0397478
47.14,0.578461,0.604397,0.601941,-0.0259356
47.145,0.588277,0.604296,0.601845,-0.0160185
47.15,0.591293,0.604195,0.601749,-0.0129016
47.155,0.588303,0.604094,0.601653,-0.0157904
47.16,0.573296,0.603993,0.601557,-0.0306967
47.165,0.578417,0.603892,0.601461,-0.0254748
47.17,0.582723,0.603791,0.601365,-0.0210684
47.175,0.591285,0.60369,0.601269,-0.0124053
47.18,0.595035,0.603589,0.601173,-0.00855457
47.185,0.591443,0.603489,0.601077,-0.012046
47.19,0.5938,0.603388,0.600981,-0.00958815
47.195,0.60209,0.603287,0.600885,-0.00119766
47.2,0.603862,0.603187,0.600789,0.000675379
47.205,0.613472,0.603086,0.600694,0.0103857
47.21,0.61457,0.602986,0.600598,0.0115843
47.215,0.59845,0.602885,0.600502,-0.0044347
47.22,0.593105,0.602785,0.600406,-0.00968001
47.225,0.59718,0.602684,0.60031,-0.0055046
47.23,0.594271,0.602584,0.600215,-0.00831311
47.235,0.590865,0.602484,0.600119,-0.0116189
47.24,0.590212,0.602384,0.600023,-0.0121713
47.245,0.595462,0.602283,0.599928,-0.00682167
47.25,0.602662,0.602183,0.599832,0.00047826
