two_theta,y_obs,y_calc,y_bkg,y_diff
6.98,10000,10191,10191,-190.981
6.99,10225,10203.7,10203.7,21.3396
7,10400,10216.3,10216.3,183.676
7.01,10025,10229,10229,-203.971
7.02,9425,10241.6,10241.6,-816.601
7.03,9000,10254.2,10254.2,-1254.22
7.04,9700,10266.8,10266.8,-566.814
7.05,10125,10279.4,10279.4,-154.396
7.06,10525,10292,10292,233.038
7.07,10925,10304.5,10304.5,620.489
7.08,9700,10317,10317,-617.045
7.09,9950,10329.6,10329.6,-379.562
7.1,10025,10342.1,10342.1,-317.063
7.11,10275,10354.5,10354.5,-79.5478
7.12,9875,10367,10367,-492.017
7.13,10275,10379.5,10379.5,-104.469
7.14,9450,10391.9,10391.9,-941.906
7.15,10250,10404.3,10404.3,-154.327
7.16,9950,10416.7,10416.7,-466.731
7.17,10850,10429.1,10429.1,420.881
7.18,10875,10441.5,10441.5,433.508
7.19,10425,10453.8,10453.8,-28.8482
7.2,9850,10466.2,10466.2,-616.189
7.21,9775,10478.5,10478.5,-703.513
7.22,10050,10490.8,10490.8,-440.821
7.23,10400,10503.1,10503.1,-103.114
7.24,10150,10515.4,10515.4,-365.39
7.25,10175,10527.7,10527.7,-352.651
7.26,10100,10539.9,10539.9,-439.895
7.27,10850,10552.1,10552.1,297.876
7.28,10375,10564.3,10564.3,-189.337
7.29,8950,10576.5,10576.5,-1626.53
7.3,10375,10588.7,10588.7,-213.714
7.31,10825,10600.9,10600.9,224.121
7.32,11225,10613,10613,611.971
7.33,10675,10625.2,10625.2,49.8379
7.34,10725,10637.3,10637.3,87.7203
7.35,9800,10649.4,10649.4,-849.381
7.36,10325,10661.5,10661.5,-336.467
7.37,9725,10673.5,10673.5,-948.538
7.38,10825,10685.6,10685.6,139.408
7.39,10950,10697.6,10697.6,252.369
7.4,10000,10709.7,10709.7,-709.654
7.41,10575,10721.7,10721.7,-146.661
7.42,10150,10733.7,10733.7,-583.652
7.43,10650,10745.6,10745.6,-95.628
7.44,10575,10757.6,10757.6,-182.588
